PassengerId,Age,CabinNum,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,CryoSleep,VIP,Cabin_missing,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_Unknown,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_Unknown,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown,Side_P,Side_S,Side_Unknown,Transported
4166_02,2.036857,-0.8847399,-0.33310467,-0.10618171,5.781915,-0.16222942,-0.23654969,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4167_01,-0.124840915,-1.141624,-0.33310467,-0.005285476,-0.28357863,-0.27062592,0.03151345,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
4168_01,0.64221317,0.52228403,-0.33310467,-0.2697464,-0.23340912,-0.27062592,0.4706432,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4168_02,-0.055108726,-0.6356402,-0.33310467,-0.12999572,-0.27354473,-0.27062592,0.21492507,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4169_01,1.2698029,-0.8691712,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4169_02,0.85140973,-0.8691712,-0.33310467,0.6978547,-0.28357863,-0.26884893,-0.2488947,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4170_01,-0.055108726,-0.8827938,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4171_01,-0.40376967,0.19339463,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
4172_01,-0.33403748,0.5242301,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4172_02,2.036857,0.5242301,-0.31493607,-0.28102672,0.027472323,1.8937497,-0.25947616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4172_03,0.5027488,0.5242301,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4172_04,-0.33403748,0.5242301,1.7305427,-0.28102672,-0.19996278,-0.27062592,-0.2630033,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4172_05,1.8973926,0.5242301,-0.13930652,-0.28102672,1.3201734,-0.27062592,-0.22596824,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4172_06,-0.9616272,0.5242301,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4172_07,-0.6826984,-0.8672251,-0.099941276,-0.17449033,3.1848068,-0.27062592,-0.2630033,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4173_01,-0.124840915,-0.6336941,-0.33310467,-0.28102672,-0.28357863,0.31400427,-0.14572567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4174_01,1.2698029,0.5261762,-0.24377583,-0.28040004,0.263269,0.22426622,-0.2630033,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4175_01,0.572481,0.5281223,-0.33310467,-0.2252518,-0.25849387,-0.252856,0.2590144,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4176_01,0.71194535,0.5300684,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4176_02,-0.61296624,0.5300684,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4176_03,-0.61296624,0.5300684,0.8175718,-0.28102672,0.9572806,0.04212459,-0.2630033,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4176_04,0.64221317,0.5300684,0.40877885,0.1344652,0.31511083,0.48903793,-0.2630033,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4176_05,1.2000707,-0.865279,0.040865187,-0.28102672,0.41544986,0.15585205,-0.23125897,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4176_06,-1.1010916,0.5300684,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4176_07,-0.33403748,0.5300684,0.5934927,-0.076727524,-0.20665205,-0.19332677,-0.2630033,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4177_01,0.22382003,-0.8283033,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4177_02,-0.124840915,-0.8283033,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4177_03,1.0606064,-0.8283033,-0.27859893,0.087463856,-0.28357863,1.2176044,2.9087832,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4178_01,-0.6826984,0.19534072,-0.33310467,-0.28102672,-0.27688935,-0.26529494,0.41861778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
4179_01,0.08435565,-1.0443194,-0.33310467,0.4534477,0.022455372,-0.1897728,-0.2630033,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4179_02,-0.40376967,-1.0443194,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4181_01,-1.7286813,-0.8827938,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4181_02,-2.00761,-0.8827938,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4181_03,-0.8221628,-1.141624,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
4181_04,1.0606064,-0.8827938,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4181_05,0.15408784,-0.8827938,-0.33007658,5.200584,-0.28357863,4.0296936,12.509676,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4181_06,0.85140973,-0.8827938,-0.33310467,5.64929,-0.28357863,0.6374167,1.1143475,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4182_01,0.29355222,-1.0423733,-0.33310467,0.9848763,-0.28357863,1.3437709,-0.10251812,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4182_02,0.9908741,-1.0423733,-0.33310467,-0.20331784,-0.28357863,3.2611446,-0.09899097,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4182_03,0.9908741,-1.0423733,-0.33310467,1.706817,-0.28357863,-0.24752502,3.595695,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4183_01,0.5027488,0.38411158,1.7365988,-0.21334478,-0.28357863,-0.27062592,-0.19510572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4184_01,-0.6826984,0.5320145,0.5117341,-0.28102672,0.30674925,-0.27062592,-0.255949,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4185_01,-0.33403748,0.19728681,-0.33310467,0.8000043,-0.28357863,-0.27062592,-0.2630033,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4186_01,-0.8221628,0.19144854,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
4188_01,-0.40376967,0.5339606,1.6003346,-0.22838522,-0.28357863,-0.05738693,0.2643051,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4189_01,-0.8221628,0.19339463,0.5117341,-0.28102672,-0.27856168,-0.27062592,0.81806713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
4191_01,-0.7524306,-0.87890166,1.105241,-0.28040004,0.11108817,0.39929986,-0.2630033,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4194_01,0.3632844,0.5359067,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4196_01,-1.1010916,0.19728681,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
4197_01,2.5947144,0.38800377,0.5904646,1.3163925,-0.28357863,-0.25552148,-0.2630033,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4197_02,-0.124840915,0.38800377,-0.33310467,0.26230887,-0.28357863,-0.15689845,0.05708526,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4197_03,-0.6826984,0.1992329,2.119653,-0.28102672,-0.27688935,-0.27062592,-0.19069679,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
4199_01,1.8276604,0.38994986,-0.33310467,-0.15694317,0.8920602,-0.26973742,-0.2630033,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4203_01,0.78167754,-0.8633329,-0.33310467,-0.28102672,-0.2819063,-0.010296657,0.3251484,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4204_01,-0.40376967,0.20312509,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4204_02,-1.5194848,0.20312509,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
4204_03,-1.1708238,0.20312509,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
4205_01,0.572481,0.39384204,-0.33310467,0.27421588,-0.28357863,-0.21909316,0.12586462,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4206_01,-0.47350186,0.54174495,-0.33310467,-0.27287984,0.59271544,-0.26440644,-0.2630033,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4207_01,-0.2643053,-0.8244111,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4207_02,1.2000707,-0.8244111,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4208_01,0.572481,-0.86138684,0.16047497,-0.28102672,0.4773256,-0.26884893,-0.2630033,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4210_01,1.4789995,-0.8477642,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4210_02,-0.055108726,-0.8477642,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4211_01,-0.1945731,-0.8808477,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4212_01,-0.055108726,0.201179,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
4213_01,-0.40376967,0.20312509,-0.32704848,-0.18263724,-0.046109624,-0.27062592,-0.0901731,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
4214_01,-0.40376967,-0.631748,-0.32856253,-0.06607389,-0.28357863,3.5321357,-0.2630033,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4215_01,0.3632844,-0.85944074,1.1688309,-0.28102672,-0.2601662,-0.27062592,-0.2630033,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4216_01,2.5249822,-0.8808477,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4216_02,-0.61296624,-0.8808477,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4218_01,0.014623465,0.54563713,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4218_02,0.08435565,0.54563713,-0.06663222,-0.28102672,3.5794735,-0.27062592,-0.2630033,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4219_01,-1.7984135,0.5475832,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4219_02,0.78167754,0.5475832,1.5867082,-0.28102672,-0.28357863,-0.27062592,-0.2630033,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4219_03,0.22382003,0.5475832,1.6820931,-0.020325908,-0.28357863,0.32022375,-0.20656894,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4220_01,0.15408784,-0.6298019,0.50416386,-0.14064936,-0.26852778,-0.26973742,-0.2630033,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4221_01,-1.1010916,0.5495293,-0.29222536,-0.23026527,1.5225236,-0.27062592,-0.2630033,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4222_01,0.014623465,0.20507118,-0.2770849,-0.28102672,-0.0043017003,0.2695795,-0.2630033,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
4222_02,-0.055108726,-0.62785584,-0.33310467,-0.24781245,-0.28357863,0.37975296,-0.25771257,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4223_01,-0.6826984,0.39578813,1.4595281,-0.22587848,-0.28357863,-0.27062592,0.03151345,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4223_02,-0.33403748,-0.6064489,0.37698382,-0.28102672,-0.28357863,-0.09648074,-0.2630033,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4225_01,-0.47350186,-0.62396365,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4229_01,-1.1010916,0.5553676,0.2815988,-0.28102672,2.5091908,-0.27062592,0.11351961,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4230_01,-0.54323405,0.5573137,-0.33310467,-0.28102672,-0.24511534,0.45794058,-0.24360397,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4231_01,-0.33403748,0.39773422,-0.33310467,-0.28102672,2.1161962,-0.26174095,-0.2630033,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4232_01,1.2698029,-0.822465,-0.33310467,2.841743,-0.28357863,-0.11691614,-0.22508647,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4233_01,-0.124840915,-0.87890166,-0.33310467,-0.19078414,-0.15648255,-0.107142694,3.2041817,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4237_01,-0.7524306,-0.6025567,-0.33310467,-0.28102672,1.0107946,-0.27062592,-0.25154006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4238_01,0.5027488,-0.8205189,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4239_01,2.7341788,0.56120586,-0.33310467,-0.28040004,0.08934805,0.24470162,-0.2630033,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
4240_01,0.15408784,-0.8458181,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
4242_01,-0.055108726,0.56509805,-0.33310467,-0.28102672,-0.28357863,-0.27062592,-0.2630033,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
4243_01,0.5027488,-0.87695557,4.212067,-0.26786634,-0.03273109,-0.27062592,-0.2630033,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
